nom_estab,codigo_act,nombre_act,alcaldia,latitud,longitud
LABORATORIO CLINICO JENNER UNIDAD MINAS,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.32171882,-99.04738937
LABORATORIO CLÍNICO JENNER UNIDAD TEZONCO,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.30637912,-99.06608162
LABORATORIO CLINICO JHENER,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.45291481,-99.10837368
LABORATORIO CLINICO LABGER,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuajimalpa de Morelos,19.36498686,-99.29263483
LABORATORIO CLINICO LABSI SUCURSAL IZTAPALAPA,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.34725326,-98.99330666
LABORATORIO CLINICO LOME,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.26602795,-99.10619894
LABORATORIO CLINICO MONTERREY,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.47599961,-99.15119772
LABORATORIO CLINICO OLIVMARI,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.36303097,-99.01629014
LABORATORIO CLINICO POLAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.38665269,-99.15439213
LABORATORIO CLINICO PROVIDENCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.49162047,-99.21385389
LABORATORIO CLINICO QUETZALCOATL,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.32635533,-99.07653978
LABORATORIO CLINICO R C,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.36171961,-99.00742163
LABORATORIO CLINICO SANTA ANA,621511,Laboratorios médicos y de diagnóstico del sector privado,Milpa Alta,19.17539257,-98.99721074
LABORATORIO CLINICO SENSEI,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.47103963,-99.1919654
LABORATORIO CLINICO SIN NOMBRE,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.32559014,-99.25872787
LABORATORIO CLINICO TOPILEJO,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.20111324,-99.14233608
LABORATORIO CLINICO VITECLAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Milpa Alta,19.19505185,-99.02269947
LABORATORIO CLINICOS ORIENTE,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.36676509,-99.02382586
LABORATORIO CLINICOS VIDA ALFHA,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.45324223,-99.09831521
LABORATORIO CORELI,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.37104404,-99.21479435
LABORATORIO CORZO,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.45994887,-99.10101176
LABORATORIO D ZIUR,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.46960891,-99.13090328
LABORATORIO DE ALERGIA MOLECULAR,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.30250854,-99.16903944
LABORATORIO DE ANALISIS CLINICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.3628565,-98.99349386
LABORATORIO DE ANALISIS CLINICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Venustiano Carranza,19.41156999,-99.08055425
LABORATORIO DE ANALISIS CLINICO ARCA,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.25592446,-99.01227805
LABORATORIO DE ANALISIS CLINICO BEDOLLA Y GARCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.45159358,-99.1324596
LABORATORIO DE ANALISIS CLINICO PASTEUR,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.35439657,-99.07519017
LABORATORIO DE ANALISIS CLINICO REDLAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Tláhuac,19.31062528,-99.0359796
LABORATORIO DE ANALISIS CLINICOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.36122852,-99.02450773
LABORATORIO DE ANALISIS CLINICOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.47771732,-99.14435194
LABORATORIO DE ANALISIS CLINICOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.48893635,-99.10688055
LABORATORIO DE ANALISIS CLINICOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.3922994,-99.14191688
LABORATORIO DE ANALISIS CLINICOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.41689429,-99.15062029
LABORATORIO DE ANALISIS CLINICOS ARCA,621511,Laboratorios médicos y de diagnóstico del sector privado,Milpa Alta,19.19112296,-99.02111763
LABORATORIO DE ANALISIS CLINICOS ARCANGEL,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.54236359,-99.14967391
LABORATORIO DE ANALISIS CLINICOS ARGOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.49419148,-99.07919242
LABORATORIO DE ANALISIS CLINICOS BIOMEDICA DE TLAHUAC,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.30581755,-99.06443951
LABORATORIO DE ANALISIS CLINICOS BIOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.47311818,-99.20966141
LABORATORIO DE ANALISIS CLINICOS BRICER,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztacalco,19.38838353,-99.07409848
LABORATORIO DE ANALISIS CLINICOS CENTENARIO,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.33391693,-99.01868986
LABORATORIO DE ANALISIS CLINICOS DIAFER,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.33967706,-99.11309993
LABORATORIO DE ANALISIS CLINICOS EL ANGEL,621511,Laboratorios médicos y de diagnóstico del sector privado,La Magdalena Contreras,19.31671466,-99.2564284
LABORATORIO DE ANALISIS CLINICOS GBG,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.26512654,-99.16727027
LABORATORIO DE ANALISIS CLINICOS KRYSTALAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.43162071,-99.21876302
LABORATORIO DE ANALISIS CLINICOS LAPCI,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.42785596,-99.15635956
LABORATORIO DE ANALISIS CLINICOS MICRO LAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.40050205,-99.20837019
LABORATORIO DE ANALISIS CLINICOS PRASIFEL,621511,Laboratorios médicos y de diagnóstico del sector privado,Venustiano Carranza,19.43998153,-99.08260955
LABORATORIO DE ANALISIS CLINICOS RODEO CARACAS,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztacalco,19.3939885,-99.08582703
LABORATORIO DE ANALISIS CLINICOS SANTA CRUZ,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.2476315,-99.07114389
LABORATORIO DE ANALISIS CLINICOSBIOTEC,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.26704318,-99.17185098
LABORATORIO DE ANATOMIA PATOLOGICA,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.44272364,-99.2148861
LABORATORIO DE BIOLOGIA MOLECULAR LABIOMULA,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.2802655,-99.16970634
LABORATORIO DE BIOTECNOLOGIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.32728972,-99.15607432
LABORATORIO DE DIAGNISTICOS CLINICOS CESMAV,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuajimalpa de Morelos,19.35683428,-99.29641635
LABORATORIO DE DIAGNOSTICO CLINICO ALFA,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.33191525,-99.2694636
LABORATORIO DE ENSAYOS ANALITICOS  ,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.4793318,-99.19423202
LABORATORIO DE EXAMENES CLINICOS ROE LAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.2796002,-99.13559309
LABORATORIO DE INMUNODIAGNOSTICO OLM-HER,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.46985871,-99.06942944
LABORATORIO DE LOS ANGELES,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.34602508,-99.07196301
LABORATORIO DE PATOLOGIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.29926577,-99.15817125
LABORATORIO DE RADIOLOGIA DIAGNOSTICA EN ORTODONCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.34446189,-99.18129611
LABORATORIO DE RADIOLOGIA DIAGNOSTICA EN ORTODONCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.48152146,-99.11824838
LABORATORIO DE RADIOLOGIA DIAGNOSTICA EN ORTODONCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.43373696,-99.18156293
LABORATORIO DE REFERENCIA ELI,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.36945192,-99.18608574
LABORATORIO DE REFERENCIA ELI,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztacalco,19.3869288,-99.10448259
LABORATORIO DE REFERENCIA LAB TEC,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.37629331,-99.19781708
LABORATORIO DEL TEPEYAC,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.53073483,-99.14196405
LABORATORIO DEL TEPEYAC,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.50169151,-99.08567752
LABORATORIO DEL TEPEYAC,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.49364554,-99.07685894
LABORATORIO DENTAL ABDALA,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.48275717,-99.07631465
LABORATORIO DENTAL PRECISION,621511,Laboratorios médicos y de diagnóstico del sector privado,Tláhuac,19.29396271,-99.03531076
LABORATORIO DIAGMO DIAGNOSTICO MOLECULAR Y SERVICIO DE REFERENCIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.28299226,-99.22368379
LABORATORIO DIAGNOCELL,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.43542356,-99.18532748
LABORATORIO DIAGNOSTICO CLINICO ALFA,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.33121928,-99.28843306
LABORATORIO DIAGNOSTICO INTEGRAL CENTENARIO,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.35986365,-99.22963138
LABORATORIO DIAZ,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.38171725,-99.01820099
LABORATORIO DMI RAFA,621511,Laboratorios médicos y de diagnóstico del sector privado,Tláhuac,19.30415359,-99.04031984
LABORATORIO ESFER,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.31766253,-99.15915876
LABORATORIO GALICIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.3708897,-99.06732207
LABORATORIO GRUPO CIDEIN,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.37646784,-99.14856179
LABORATORIO IMAGEN,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztacalco,19.40438285,-99.06843911
LABORATORIO IMAGEN,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.34495221,-98.99448952
LABORATORIO IMAGEN,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.45294725,-99.17583079
LABORATORIO INSURGENTES IZTAPALAPA,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.32859032,-99.05188225
LABORATORIO IONO - LAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.35004776,-99.22226314
LABORATORIO JENNER,621511,Laboratorios médicos y de diagnóstico del sector privado,Xochimilco,19.2814669,-99.12414198
LABORATORIO JIMENEZ,621511,Laboratorios médicos y de diagnóstico del sector privado,Venustiano Carranza,19.45082668,-99.12005482
LABORATORIO JM CLINICAL LAB,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.37062399,-99.21501519
LABORATORIO KENEDY,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.29902675,-99.16793002
LABORATORIO LA HABANA,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.49250334,-99.17306594
LABORATORIO LAC PUENTETITLA,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.35634552,-99.09838483
LABORATORIO LAMBDAPI,621511,Laboratorios médicos y de diagnóstico del sector privado,Tláhuac,19.26785871,-99.00505598
LABORATORIO LAMBDAPI,621511,Laboratorios médicos y de diagnóstico del sector privado,Tláhuac,19.29591491,-99.02155696
LABORATORIO LAMDAPI,621511,Laboratorios médicos y de diagnóstico del sector privado,Tláhuac,19.22276567,-98.9637101
LABORATORIO MEDICA SUR COAPA,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.30895538,-99.13250517
LABORATORIO MEDICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.3630367,-99.19017401
LABORATORIO MEDICO BALBUENA,621511,Laboratorios médicos y de diagnóstico del sector privado,Venustiano Carranza,19.41890591,-99.10696695
LABORATORIO MEDICO CHOPO SUCURSAL TLATELOLCO,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.45474179,-99.13744639
LABORATORIO MEDICO DE CHOPO SUCURSAL TEZOZOMOC,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.48543461,-99.19662001
LABORATORIO MEDICO DEL CHOPO BOSQUES DE REFORMA,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuajimalpa de Morelos,19.38927016,-99.2619036
LABORATORIO MEDICO DEL CHOPO CORPORATIVO,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.43595483,-99.1794249
LABORATORIO MEDICO DEL CHOPO SUCURSAL ACUEDUCTO,621511,Laboratorios médicos y de diagnóstico del sector privado,Gustavo A. Madero,19.51712292,-99.14318357
LABORATORIO MEDICO DEL CHOPO SUCURSAL ALAMOS,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.39946568,-99.14396325
LABORATORIO MEDICO DEL CHOPO SUCURSAL ARNESES,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.35369795,-99.11107161
LABORATORIO MEDICO DEL CHOPO SUCURSAL AVENIDA AZTECAS,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.32534149,-99.15778854
LABORATORIO MEDICO DEL CHOPO SUCURSAL AVENIDA TOLUCA,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.33876902,-99.21896115
LABORATORIO MEDICO DEL CHOPO SUCURSAL AXOMIATLA,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.34107595,-99.25219493
LABORATORIO MEDICO DEL CHOPO SUCURSAL AZCAPOTZALCO,621511,Laboratorios médicos y de diagnóstico del sector privado,Azcapotzalco,19.48193195,-99.18536224
LABORATORIO MEDICO DEL CHOPO SUCURSAL BALBUENA,621511,Laboratorios médicos y de diagnóstico del sector privado,Venustiano Carranza,19.41740058,-99.10111063
LABORATORIO MEDICO DEL CHOPO SUCURSAL CAFETALES,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.30398639,-99.11279869
LABORATORIO MEDICO DEL CHOPO SUCURSAL CENTRO MEDICO,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.40643816,-99.15919913
LABORATORIO MEDICO DEL CHOPO SUCURSAL CHOPO POLANCO,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.43707819,-99.21211354
LABORATORIO MEDICO DEL CHOPO SUCURSAL CONSTITUCION,621511,Laboratorios médicos y de diagnóstico del sector privado,Iztapalapa,19.3496069,-99.07152871
LABORATORIO MEDICO DEL CHOPO SUCURSAL COPILCO,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.33554912,-99.17658837
LABORATORIO MEDICO DEL CHOPO SUCURSAL DEL VALLE,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.39643174,-99.16164514
LABORATORIO MEDICO DEL CHOPO SUCURSAL DESIERTO DE LOS LEONES,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.34159502,-99.23107216
LABORATORIO MEDICO DEL CHOPO SUCURSAL DIVISION DEL NORTE,621511,Laboratorios médicos y de diagnóstico del sector privado,Coyoacán,19.34518747,-99.14945742
LABORATORIO MEDICO DEL CHOPO SUCURSAL EJE CENTRAL,621511,Laboratorios médicos y de diagnóstico del sector privado,Cuauhtémoc,19.42502179,-99.14251847
LABORATORIO MEDICO DEL CHOPO SUCURSAL EUGENIA,621511,Laboratorios médicos y de diagnóstico del sector privado,Benito Juárez,19.38444374,-99.15505923
LABORATORIO MEDICO DEL CHOPO SUCURSAL EX HACIENDA TLALPAN,621511,Laboratorios médicos y de diagnóstico del sector privado,Tlalpan,19.28889978,-99.1628023
LABORATORIO MEDICO DEL CHOPO SUCURSAL GELATI,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.4111104,-99.18492171
LABORATORIO MEDICO DEL CHOPO SUCURSAL GUADALUPE INN,621511,Laboratorios médicos y de diagnóstico del sector privado,Álvaro Obregón,19.35166779,-99.19025632
LABORATORIO MEDICO DEL CHOPO SUCURSAL HOMERO PLUS,621511,Laboratorios médicos y de diagnóstico del sector privado,Miguel Hidalgo,19.43539639,-99.18969213
