stop_id,stop_name,grupo_stop_id
0100C81-REFAUVERNIA,Paseo de la Reforma - Montes Auvernia,406
0100C81-REFSIXTLAN,Paseo de la Reforma - Sierra Ixtlán,407
0100C81-REFVERTIENTES,Paseo de la Reforma - Sierra Vertientes,408
0100C80-REFVERTIENTES,Paseo de la Reforma  - Sierra Vertientes,408
0100C81-REFAHUEHUETE,Bosque de Reforma - Paseo de los Ahuehuetes,409
0100C81-REFEBANOS,Bosque de Reforma - Bosque de Ebanos,410
0100C80-REFCIRUELOS,Bosques de Reforma - Bosques de Ciruelos,411
0100C81-REFCIRUELOS,Bosque de Reforma - Bosque de Ciruelos,411
0100C81-REFDURAZNOS,Bosque de Reforma - Bosque de Duraznos,412
0100C81-REFCHOPOS,Bosques de la Reforma - Bosques de Chopos,413
0100C81-REFBMAPLE,Bosques de la Reforma - Bosque de Maple,414
0100C81-REFBSQAILES,Bosques de la Reforma - Bosque Ailes,415
0100C81-REFMAGNOLIAS,Bosques de la Reforma - Bosque de Magnolias,416
0100C81-REFGUANACAST,Bosques de la Reforma - Bosque de Guanacastes,417
0100C81-REFPIRULES,Bosques de la Reforma - Bosque de Pirules,418
0100C80-REFCASTILLOS,Bosques de Reforma - Bosques de Castillos,418
0100C81-REFGARDENIAS,Bosques de la Reforma - Bosques de Gardenias,419
0100C81-STIMTERCERAS,Stim - Tercera Stim,420
0100C81-REFSECMARINA,Bosques de la Reforma - Secretaría de la Marina,421
0100C80-REFRECUERDO,Bosques de Reforma - Lomas del Recuerdo,422
0100C81-LRLSRECUERDO,Paseo de los Laureles - Loma del Recuerdo,422
0100C81-LRLSTORONJOS,Paseo de los Laureles - Bosque de Toronjos,423
0100C80-LRLESTORONJS,Paseo de los Laureles - Bosque de Toronjos,423
0100C81-LRLSTOSCANA,Paseo de los Laureles - Toscana,424
0100C81-LRLSTEPONAZTL,Paseo de los Laureles - Teponaztles,425
0100C80-LRLESTEPONAZ,Paseo de los Laureles - Bosque de Teponaztles,425
0100C81-LRLSZARZAS,Paseo de los Laureles - Bosque de Zarzas,426
0100C80-LRLESZARZAS,Paseo de los Laureles - Bosques de las Zarzas,426
0100C80-LRLESTEJOCOT,Paseo de los Laureles - Bosque de Tejocotes,427
0100C81-LRLSTEJOCOTS,Paseo de los Laureles - Bosque de Tejocotes,427
0100C80-LRLESBTULLAS,Paseo de los Laureles - Bosque de Tullas,428
0100C81-LRLSTULLAS,Paseo de los Laureles - Bosque de Tullas,428
0100C81-LRLSYUCAS,Paseo de los Laureles - Bosque de Yucas,429
0100C80-LRLESYUCAS,Paseo de los Laureles - Yucas,429
0100C81-LRLSTABACHINS,Paseo de los Laureles - Bosque de Tabachines,430
0100C81-LRLSALISOS,Paseo de los Laureles - Bosque de Alisos,431
0100C80-TMRNRADIATOS,Paseo de los Tamarindos - Bosque Radiatos,432
0100C81-TMRNRADIATOS,Paseo de los Tamarindos - Bosque de Radiatos,432
0100C81-TMRNPANTALN2,Paseo de los Tamarindos - Torre de Pantalón II,433
0100C80-TMRNPANTALN2,Paseo de los Tamarindos - Torre del Pantalón II,433
0100C80-TMRNPANTALN1,Paseo de los Tamarindos - Torre del Pantalón I,434
0100C81-TMRNPANTALN1,Paseo de los Tamarindos - Torre de Pantalón I,434
0100C81-LILASALISOS,Paseo de las Lilas - Bosque de Alisos,435
0100C80-LILASBALISOS,Paseo de Lilas - Bosque Alisos,435
0100C81-PTAMARINDOS,Base Paseo de los Tamarindos,436
0100C80-TAMARINDOS,Base Paseo de los Tamarindos,436
0100C80-MCHAPULTEP,Base Metro Chapultepec,437
0100C80-REFLAGO,Paseo de la Reforma - Lago,438
0100C80-REFPETROLEOS,Paseo de la Reforma - Fuente de Petróleos,439
0100C80-REFMTEALTAI,Paseo de la Reforma - Monte Altai,440
0100C80-REFEVEREST,Paseo de la Reforma - Monte Everest,441
0100C80-REFMTEBLANC,Paseo de la Reforma - Monte Blanco,442
0100C80-REFMTESPIRINE,Paseo de la Reforma - Montes Pirineos,443
0100C80-REFBACATETE,Paseo de la Reforma - Sierra Bacatete,444
0100C80-REFTARAHUMAR,Paseo de la Reforma - Sierra Tarahumara,445
0100C80-REFROCALLOS,Paseo de la Reforma - MontaNas Rocallosas,446
0100C80-REFMTEAVERNIA,Paseo de la Reforma - Montes Avernia,447
0100C80-REFSIERIXTLAN,Paseo de la Reforma - Sierra Ixtlán,448
0100C80-REFAHUEHUETE,Bosques de Reforma - Bosques de Ahuehuetes,449
0100C80-REFDURAZNOS,Bosques de Reforma - Bosques de Duraznos,450
0100C80-REFMANGOS,Bosques de Reforma - Bosques de Mangos,451
0100C80-REFCAPULINES,Bosques de Reforma - Bosques de Capulines,452
0100C80-REFBSQMAPLE,Bosques de Reforma - Bosque de Maple,453
0100C80-REFABEDULEs,Bosques de Reforma -  Bosques de Abedules,454
0100C80-REFMAGNOLIA,Bosques de Reforma - Bosques de Magnolia,455
0100C80-REFCOLORINES,Bosques de Reforma - Bosques de Colorines,456
0100C80-REFOLIVOS,Bosques de Reforma - Bosques de los Olivos,457
0100C80-REFCACAOS,Bosques de Reforma - Bosque de Cacaos,458
0100C80-STIMTERCERA,Stim - Stim La Tercera,459
0100C80-REFROYALREFO,Bosques de Reforma - Royal Reforma,460
0100C80-REFSMARINA,Bosques de Reforma - Secretaría de Marina,461
0100C80-LRLESTOSCANA,Paseo de los Laureles - Toscana,462
0100C80-LRLESTABACHIN,Paseo de los Laureles - Tabachines,463
010C1141-EJ1NXCALL6,Eje 1 Norte Xochimilco - Calle 6,464
010C1140-EJ1NXCALL6,Eje 1 Xochimilco - Calle 6,464
010C1141-CALL6HUASTEC,Calle 6 - Priv. Huasteca,465
010C1141-CALL6NTE,Calle 6 - Norte,466
010C1141-CALL6SNPABLO,Calle 6 - San Pablo,467
010C1140-CALL6PUEBLA,Calle 6 - Puebla,468
010C1141-CALL6PUEBLA,Calle 6 - Puebla,468
010C1141-IZARAGCALL6,Calz. Ignacio Zaragoza - Calle 6,469
010C1140-CNLSANJUAN,Base Anillo Periférico Canal de San Juan,470
010C1140-CALL6BLNCROS,Calle 6 - Blancas Rosas,471
010C1140-EJ1NXCALL5,Eje 1 Norte Xochimilco - Calle 5,472
010C1111-XCALL4,Xochimilco - Calle 4,473
010C1140-EJ1NXCALL4,Eje 1 Norte Xochimilco - Calle 4,473
010C1140-EJ1NXCALL3,Eje 1 Norte Xochimilco - Calle 3,474
010C1120-METROPANTITL,Base Metro Pantitlan,475
010C1111-MLEBRIJCALL1,Miguel Lebrija - Calle 1,476
010C1110-MIRONMSELVA,Salvador Díaz Mirón - Madre Selva,477
010C1111-MIRONPSL,Base Salvador Díaz Mirón - Plan de San Luis,477
010C1110-BASECALLE7,Base Calle 7,478
010C1110-EJ1NCALL6,Eje 1 Norte Xochimilco - Calle 6,479
010C1110-EJ1NCALL5,Eje 1 Norte Xochimilco - Calle 5,480
010C1110-EJ1NXCALL4,Eje 1 Norte Xochimilco - Calle 4,481
010C1110-EJ1NXCALL3,Eje 1 Norte Xochimilco - Calle 3,482
010C1110-EJ1NCATASTRO,Eje 1 Norte Talleres Gráficos - Catastro,483
010C1110-EJ1NAUDENAR,Eje 1 Norte Manuel Lebrija - Simón Audenaro,484
010C1101-EJ1NCTOINT,Eje 1 Norte José Antonio Alzate - Circuito Interior Av. Intituto Técnico Industrial,485
010C1110-EJ1NOGAL,Eje 1 Norte José Antonio Alzate - Nogal,485
010C1110-MIRONPRIVMIR,Base Salvador Díaz Mirón -  Priv. Díaz Mirón,486
010C1900-DMNTLEBRIJA,Santos Dumont - Eje 1 Norte Miguel Lebrija,487
010C1101-MLEBRISTOSDU,Miguel Lebrija - Santos Dumont,487
010C1101-EJ1NAEROTER2,Eje 1 Norte Fuerza Aérea Mexicana - Aeropuerto Terminal 2,488
010C1101-EJ1NAGRARIA,Eje 1 Norte Fuerza Aérea Mexicana - Comisión Nacional Agraria,489
010C1100-EJ1NAGRARIA,Eje 1 Norte Fuerza Aérea Mexicana - Comisión Nacional Agraria,489
010C1100-EJ1NHANGARES,Eje 1 Norte Fuerza Aérea Mexicana - Metro Hangares,490
010C1101-EJ1NHANGARES,Eje 1 Norte Fuerza Aérea Mexicana - Metro Hangares,490
010C1101-EJ1N17OTE174,Eje 1 Norte 17 - Oriente 174,491
010C1100-EJ1N17OTE178,Eje 1 Norte 17 - Oriente 178,491
010Z4J01-OTE172N171,Oriente 172 y Norte 17,492
010C1101-EJ1N17OTE172,Eje 1 Norte 17 - Oriente 172,492
010Z4J00-OTE172N170,Oriente 172 y Norte 17,492
010C1101-EJ1N17OTE160,Eje 1 Norte 17 - Oriente 160,493
010C1100-EJ1N17OTE156,Eje 1 Norte 17 - Oriente 156,494
010C1100-EJ1N17OTE158,Eje 1 Norte 17 - Oriente 158,494
010C1101-EJ1N17OTE156,Eje 1 Norte 17 - Oriente 156,494
010C1101-EJ1N17OTE146,Eje 1 Norte 17 - Oriente 146,495
010Z4I01-OTE146E1NTE2,Oriente 146 y Eje 1 Nte.,495
010Z4H01-OTE146E1NTE1,Oriente 146 y Eje 1 Nte.,495
010C1101-EJ1N17OTE138,Eje 1 Norte 17 - Oriente 138,496
010C1101-EJ1NFCINSDUS,Eje 1 Norte 17 - F. C. Industrial,497
010C1100-EJ1NCERILLER,Eje 1 Norte Hilanderos - Cerillera,498
010C1101-EJ1NANFORA,Eje 1 Norte Hilanderos - Anfora,498
010C1101-EJ1NEJ3OTE,Eje 1 Norte Hilanderos - Eje 3 Oriente Ing. Eduardo Molina,499
010Z4F01-EDMOLABAN,Eje 3 Ote. Ing Eduardo Molina y Eje 1 Nte. Abañiles,499
010C1100-EJ1NEJ3OTE,Eje 1 Norte Hilanderos - Eje 3 Oriente Eduardo Molina,500
010C1101-EJ1NAMELIA,Eje 1 Norte Hilanderos - Amelia,500
010C1101-EJ1NTAPICERI,Eje 1 Norte Hilanderos - Tapicería,501
010C1101-EJ1NEJ2OTE,Eje 1 Norte Hilanderos - Eje 2 Oriente Honorable Congreso de la Unión,502
010C1101-EJ1NHOJALATE,Eje 1 Norte Av. del Trabajo - Hojalatería,503
010C1101-EJ1NJARDINER,Eje 1 Norte Av. del Trabajo - Jardineros,504
010C1101-EJ1NPREFORM,Eje 1 Norte Mosqueta - Paseo de la Reforma,505
010C1001-MOSQUPREFOR,Mosqueta y Paseo de la Reforma,505
010C1001-MOSQULERDO,Mosqueta y Lerdo,506
010C1101-EJ1NLERDO,Eje 1 Norte Mosqueta - Lerdo,506
010C1101-EJ1NGUERRER,Eje 1 Norte Mosqueta - Metro Guerrero,507
010C1101-EJ1NINSURNTE,Eje 1 Norte Mosqueta - Av. de los Insurgentes Norte,508
010C1101-EJ1NSTAMARIA,Eje 1 Norte José Antonio Alzate - Santa María la Ribera,509
010C1001-JALZASTAMRIB,José Antonio Alzate y Santa María de la Ribera,509
010C1101-EJ1NSABINO,Eje 1 Norte José Antonio Alzate - Sabino,510
010C1101-EJ1NCEDRO,Eje 1 Norte José Antonio Alzate - Cedro,511
010C1100-RURALMAESTR,Maestro Rural - Av. de los Maestros,512
010C1101-MIRONMAESTR,Salvador Díaz Mirón - Av. de los Maestros,512
010C1101-FCPAVMXTCB,Felipe Carrillo Puerto - Av. México Tacuba,513
010C1100-FCPZIRAHUEN,Felipe Carrillo Puerto - Lago Zirahuen,513
010C1100-FCPLGOCHALC,Felipe Carrillo Puerto - Lago Chalco,514
010C1101-FCPLGCHALCO,Felipe Carrillo Puerto - Lago Chalco,514
010C1101-FCPCOLSALESI,Felipe Carrillo Puerto - Colegio Salesiano,515
010C1100-FCPCOLSALESI,Felipe Carrillo Puerto - Colegio Salesiano,515
010C1101-FCPFERROCUE,Felipe Carrillo Puerto - Ferrocarril de Cuernavaca,516
010C1100-FCPTEXCOCO,Felipe Carrillo Puerto - Lago Texcoco,517
010C1101-FCPMARKARA,Felipe Carrillo Puerto - Cerrada Mar de Kara,517
010C1101-FCPMARBLANC,Felipe Carrillo Puerto - Mar Blanco,518
010C1100-FCPLAGOTUS,Felipe Carrillo Puerto - Lago Tus,518
010C1101-FCPMARCHINA,Felipe Carrillo Puerto - Mar de China,519
010C1100-FCPMNOESCOB,Felipe Carrillo Puerto - Mariano Escobedo,520
010C1101-FCPGRALMNOE,Felipe Carrillo Puerto - Calz. Gral. Mariano Escobedo,520
0100C701-MNOEFPEPTO,Av. Mariano Escobedo - Felipe Carrillo Puerto,520
0100C700-MNOECPUERT,Gral. Mariano Escobedo - Carrillo Puerto,520
010C1101-FCPMARJONICO,Felipe Carrillo Puerto - Mar Jónico,521
010C1901-MNALFPECPTO,Marina Nacional - Felipe Carrillo Puerto,522
010C1101-FCPMARIRLAND,Felipe Carrillo Puerto - Mar Irlanda,522
010C1101-NAUCALARISTA,Calz. San Bartolo Naucalpan - Gral. Arista,523
010C1101-CUATROCNOS,Base Cuatro Caminos,524
010C1600-INGMUDEMET,Ingenieros Militares - Unidad Demet,524
010C1100-CUATROCNOS,Base Cuatro Caminos,525
010C1100-CANEBUENOSA,Lago Caneguín - Lago de Buenos Aires,526
010C1100-CANECARDIEL,Lago Caneguín - Lago Cardiel,527
010C1100-CANEVIEDMA,Lago Caneguín - Lago Viedma,528
010C1100-FCPAMANTLA,Felipe Carrillo Puerto - Lago Amantla,529
010C1100-FCPTAULEBE,Felipe Carrillo Puerto - Lago Taulebe,530
010C1100-FCPWINNIPEG,Felipe Carrillo Puerto - Lago Winnipeg,531
010C1100-FCPMARINANAL,Felipe Carrillo Puerto - Marina Nacional,532
010C1100-FCPLAGOCOMO,Felipe Carrillo Puerto - Lago Como,533
010C1100-EJ1NACIONAL,Eje 1 Norte Av. del Trabajo - Nacional,534
010C1100-EJ1NFERROCIN,Eje 1 Norte Av. del Trabajo - Ferrocarril de Cintura,535
010C1100-EJ1NDOBLADO,Eje 1 Norte Héroes de Granditas - Manuel Doblado,536
010C1100-EJ1NFLORIDA,Eje 1 Norte Héroes de Granaditas - Florida,537
010C1100-EJ1NREPARGEN,Eje 1 Norte Rayón - República Argentina,538
010C1100-EJ1NALLENDE,Eje 1 Norte Rayón - Allende,539
010C1100-EJ1NARANJO,Eje 1 Norte José Antonio Alzate - Naranjo,540
010C1100-EJ1NCEDRO,Eje 1 Norte José Antonio Alzate - Cedro,541
010C1100-MAESALZATE,Av. de los Maestros - José Antonio Alzate,542
010C1100-MXTCBMRURAL,Calz. México Tacuba - Maestro Rural,543
010C1601-MXTBRURAL,México-Tacuba - Maestro Rural,543
010C1100-FCPLAGOISEO,Felipe Carrillo Puerto - Lago Iseo,544
010C1100-EJ1NHERRERA,Eje 1 Norte Av. del Trabajo - José Joaquín Herrera,545
010C1100-METROPANTITL,Base Metro Pantitlán,546
010C1100-EJ1N17OTE172,Eje 1 Norte 17 - Oriente 172,547
010C1100-EJ1N17OTE170,Eje 1 Norte 17 - Oriente 170,548
010C1100-EJ1N17OTE152,Eje 1 Norte 17 - Oriente 152,549
010C1100-EJ1N17OTE142,Eje 1 Norte 17 - Oriente 142,550
010C1100-EJ1N17OTE136,Eje 1 Norte 17 - Oriente 136,551
010C1100-EJ1NANFORA,Eje 1 Norte Hilanderos - Anfora,552
010C17A0-AOBREZAPATA,Álvaro Obregón - Emiliano Zapata,553
010C17A1-AOBREIFABELA,Álvaro Obregón - Isidro Fabela,553
010C17A1-AOBREZAPATA,Álvaro Obregón - Emiliano Zapata,554
010C17A0-AOBRETEPETZ,Álvaro Obregón -  Tepetzingo,555
010C17A1-AOBRETEPETZ,Álvaro Obregón - Tepetzingo,555
010C17A1-KISKTONGARIR,Volcán Kiska - Volcán Tongariro,556
010C17A0-KISKTONGARIR,Volcán Kiska - Volcán Tongariro,556
010C17A0-AGUAKISKA,Volcán Agua - Volcán Kiska,557
010C17A1-KISKAGUA,Volcán Kiska - Volcán de Agua,557
010C17A1-AGUAFERNAND,Volcán de Agua - Volcán Fernandina,558
010C17A1-IZTACOAHUILT,Volcán Iztaccihuatl - Coahuiltecos,559
010C17A0-IZTAPOPOCATE,Volcán Iztaccihuatl - Volcán Popocatepetl,559
010C17A1-IZTAPACHES,Volcán Iztaccihuatl - Apaches,560
010C17A0-IZTAELBRUZ,Volcán Iztaccihuatl - Monte Elbruz,561
010C17A1-IZTACHONCHO,Volcán Iztaccihuatl - Chonchos,561
010C17A0-IZTACCOLIMA,Volcán Iztaccihuatl - Volcán Colima,562
010C17A1-IZTACOLIMA,Volcán Iztaccihuatl - Volcán Colima,562
010C17A1-OTOLACANDO,Otomíes - Lacandones,563
010C17A0-OTOLACANDON,Otomíes - Lacandones,563
010C17A1-OTOYAQUIS,Otomíes - Yaquis,564
010C17A1-OTONAHOAS,Otomíes - Nahoas,565
010C17A1-COLONOTOMI,Cristobal Colón - Otomíes,566
010C17A0-BASECANTERA,Base Cantera,567
010C17A0-KISKPURACE,Volcán Kiska - Volcán Purace,568
010C17A0-KISKTELICA,Volcán Kiska - Volcán Telica,569
010C17A0-IZTABATUR,Volcán Iztaccihuatl - Volcán Batur,570
010C17A0-IZTANEVADOT,Volcán Iztacciuatl - Volcán Nevado de Toluca,571
010C17A0-YAQZAPOTEC,Yaquis - Zapotecas,572
010C17A0-YAQNAHOAS,Yaquis - Nahoas,573
010C17A0-YAQTEPEHUAN,Yaquis - Tepehuanos,574
010C17A0-YAQTOTONOCA,Yaquis - Totonacas,575
010C17A0-TLALCOCHICH,Tlalcoligia - Chichimecas,576
010C1791-TLALAXCO,Base Tlalaxco México-Cuernavaca Libre,577
010C1790-TLALAXCO,Base Tlalaxco México-Cuernavaca Libre,577
010C1791-MXCUERKM23,México-Cuernavaca Libre - Km 23 Morelos,578
010C1791-MXCUERCLAVE,México-Cuernavaca Libre - Clavelito,579
010C1790-MXCUERCLAVE,México-Cuernavaca Libre - Clavelito,579
010C1791-MXCUERXOCHI,México-Cuernavaca Libre - Xóchitl,580
010C1790-MXCUERKM23,México-Cuernavaca Linre - Km 23 Morelos,580
010C1790-MXCUERANDRE,México-Cuernavaca Libre - Entrada a San Andrés Reforma,581
010C1791-MXCUERANDRE,México-Cuernavaca Libre - Entrada a San Andres,581
010C1791-MXCUERIXTLE,México-Cuernavaca Libre - Jardín Ixtle,582
010C1791-MXCUERKM21,México-Cuernavaca Libre - Km 21,583
010C1791-MXCUERXOLHA,México-Cuernavaca Libre - Hotel Xol-ha,584
010C1791-MXCUERLIRIO,México-Cuernavaca Libre - Lirio,585
010C1790-MXCUERCLAVL,México-Cuernavaca Libre - Clavel Norte,586
010C1791-MXCUERYUPAN,México-Cuernavaca Libre - Rey Yupanqui ,586
010C1791-CHIMALCANTER,Chimalcoyotl - Plaza Cantera,587
010C1790-MXCUERPRESA,México-Cuernavaca Libre - La Presa,588
010C1790-MXCUERTLALP,México-Cuernavaca Libre - Tlalpuente,589
010C1790-MXCUERKM21,México-Cuernavaca Libre - Km 21,590
0100C241-5MAYDILIGENC,Av. 5 de Mayo - Diligencias,591
010C1790-MXCUER5MAYO,México-Cuernavaca Libre - 5 de Mayo,591
01025B00-MIRAFORTIN,Canal de Miramontes y Fortín,592
01025B01-MIRACARRETA,Canal de Miramontes y Av. La Carreta,592
010C1781-MIRMCARRETE,Canal de Miramontes - Av. la Carretera,592
01025B01-MIRACANTARO,Canal de Miramontes y El Cántaro,593
010C1781-MIRMCANTARO,Canal de Miramontes - El Cantaro,593
010C1781-ACOXCNLMIRAM,Acoxpa - Canal de Miramontes,594
010241-ACOXMIRAM,Sobre Calz. Acoxpa y Canal de Miramontes,594
010C1780-ACOXCNLMIRAM,Acoxpa - Canal de Miramontes,594
010C1781-ACOXCATILLO,Acoxpa - Cerro de Catillo,595
010241-ACOXALTIL,Sobre Calz. Acoxpa y Altillo,595
010241-ACOXDN,Sobre Calz. Acoxpa y Av. División del Norte,596
010C1781-ACOXDVSNTE,Acoxpa - División del Norte,596
010C1781-ACOXJUANDIOS,Acoxpa - San Juan de Dios,597
010C1781-ACOXCLBDVO,Acoxpa - Club Deportivo Veracruz,598
010C1781-ACOXCLBLEON,Acoxpa - Club León,599
010C1781-ACOXPLZPASEO,Acoxpa - Plaza Paseo Acoxpa,600
010C1781-ACOXNECAXA,Acoxpa - Club Deportivo Necaxa,601
010241-ACOXNECX,Sobre Calz. Acoxpa y Club Necaxa,601
010240-ACOXTLAL,Sobre Calz. Acoxpa y Calz. De Tlalpan,602
0100C201-TLALPNACOXP,Tlalpan - Acoxpa,602
010241-CALZACOX,Sobre Calz. Acoxpa,602
010C1781-TLALACOXPA,Tlalpan - Acoxpa,602
010C1780-MIRAMTSZAPAT,Base Canal de Miramontes - Emiliano Zapata ,603
010C1780-ACOXPLZACOX,Acoxpa - Plaza Acoxpa,604
010240-ACOXMARTI,Sobre Calz. Acoxpa frente a Martí Terraza Coapa,604
010240-ACOXDN,Sobre Calz. Acoxpa y Av. División del Norte,605
010C1780-ACOXDVSNTE,Acoxpa - División del Norte,605
010240-ACOXACOX,Sobre Calz. Acoxpa y Av. Acoxpa,606
010C1780-ACOXPLZPASEO,Acoxpa - Plaza Paseo Acoxpa,606
010C1780-ACOXBORDO,Acoxpa - El Bordo,607
010240-ACOXBORD,Sobre Calz. Acoxpa y Av. El Bordo,607
010C1780-TLALVERGEL,Tlalpan- El Vergel,608
010C1771-FERINDUSTRIA,San Fernando - Industria,609
010C1770-FERFCOIMADE,San Fernando - Francisco I. Madero,609
010C1770-FERBJUAREZ,San Fernando - Benito Juárez,610
010C1771-FERMOCTEZUM,San Fernando - Moctezuma,610
010C1771-FERFARISSSTE,San Fernando - Farmacia del ISSSTE,611
010C1771-FERHPSIQUIAT,San Fernando - Hospital de Psiquiatría,612
010C1770-FERCJONSNFE,San Fernando - Callejón San Fernando,612
010C1771-FERGUARDER,San Fernando - Guarderia Infantil IMSS,613
010C1770-FERAYUNTAMI,San Fernando - Ayuntamiento,613
010C1771-FERISSSTE,San Fernando - ISSSTE,614
010C1770-FERIZARAGOZA,San Fernando - Ignacio Zaragoza,614
010C1771-FERZAPOTE,San Fernando - Zapote,615
010C1771-FERKIDZANIA,San Fernando - Entrada a Kidzania,616
010C1771-INSURCORREG,Insurgentes Sur - Corregidora,617
010C1771-CORREGBELISA,Corregidora - Belisario Domínguez,618
010C1771-CORREGISORJ,Corregidora - Sor Juana Inés de la Cruz,619
010C1771-SORJLEONAV,Sor Juana Inés de la Cruz - Leona Vicario,620
010C1771-SORJAYUNTAM,Sor Juana Inés de la Cruz - Ayuntamiento,621
010C1770-FBSORJUANA,Fuentes Brotantes - Sor Juana Inés de la Cruz,621
010C1770-FBMICHOACAN,Fuentes Brotantes - Michoacan,622
010C1771-FBMICHOACAN,Fuentes Brotantes - Michoacán,622
010C1771-FBGUADALAJA,Fuentes Brotantes - Guadalajara,623
010C1771-FBSANJUANRIO,Fuentes Brotantes - San Juan del Río,624
010C1771-FBMHGO,Fuentes Brotantes - Miguel Hidalgo,625
010C1771-FBOMBA,Fuentes Brotantes - La Bomba,626
010C1771-REYNTAMAULP,Reynosa - Tamaulipas,627
010C1770-FUENTESBROT,Base Fuentes Brotantes,627
010C1770-FERMAGISNAL,San Fernando - Magisterio Nacional,628
010C1770-FERLASFUENT,San Fernando - Las Fuentes,629
010C1770-FER11MARTIRE,San Fernando - 11 Mártires,630
010C1770-FERPLZHUIPUL,San Fernando - Plaza Huipulco,631
010C1770-AYUNINSURGS,Ayuntamiento - Insurgentes Sur,632
010C1770-AYUNCONFEDE,Ayuntamiento - Confederación,633
010C1770-AYUNFAMA,Ayuntamiento - La Fama,634
010C1770-FBGUADALAJA,Fuentes Brotantes - Guadalajara,635
010C1770-FBSANJUANRIO,Fuentes Brotantes - San Juan del Río,636
010C1770-FBMHGO,Fuentes Brotantes - Miguel Hidalgo,637
010C1750-FLAMNCPINOS,Base Flamencos y José María Pino Suárez,638
010C1701-BSNEZAPINO,Base Nezahulacoyotl - José María Pino Suárez,638
010C1740-JEROPINOSUA,Base San Jerónimo y José María Pino Suárez,639
010C1731-CUAUHTRABAJ,Cuauhtémoc - Del Trabajo,640
010C1731-EZAPCUAUHTE,Emiliano Zapata - Cuauhtémoc,641
010C1731-EZAPCONSTITU,Emiliano Zapata - Constitución,642
010C1730-EZAPTEPALCAT,Emiliano Zapata - Santiago Tepalcatlalpan,643
010C1731-EZAPTEPALCAT,Emiliano Zapata - Santiago Tepalcatlalpan,643
010C1731-SGOECARRANZ,Santiago Tepalcatlalpan - Emilio Carranza,644
010C1730-TOPIREFORMA,Xochimilco San Pablo Topilejo - Reforma,645
010C1731-TOPIREFORMA,Xochimilco San Pablo Topilejo - Reforma,645
010C1731-SGOCONSTITU,Santiago Tepalcatlalpan - Constitución,646
010C1730-TOPICONSTITU,Xochimilco San Pablo Topilejo - Constitución,646
010C1730-SGORIOTITLA,Santiago Tepalcatlalpan - Río Titla,647
010C1731-SGORIOTITLA,Santiago Tepalcatlalpan - Río Titla,647
010C1731-SGOXOCHIMIL,Santiago Tepalcatlalpan - Xochimilco,648
010C1730-SGOCHEDRAUI,Santiago Tepalcatlalpan - Chedraui,649
010C1731-SGOJACARAND,Santiago Tepalcatlalpan - Jacarandas,649
010C1731-ACUESNPABLO,Acueducto - San Pablo,650
010C1731-ACUECUAUHTE,Acueducto - Cuauhtémoc,651
010C1731-ACUECEREZOS,Acueducto - Cerezos,652
010C1731-ACUEARBOLED,Acueducto - Arboledas,653
010C1731-CNOXGPEIREZ,Antiguo Camino a Xochimilco - Guadalupe Inclan Ramírez,654
010C1711-GPEILANORIA,Guadalupe Inclan Ramírez - La Noria,654
010C1730-BSANTIAGO,Base Santiago,655
010C1730-EZAPNUEVA,Emiliano Zapata - Calle Nueva,656
010C1730-SGOACUEDUCT,Santiago Tepalcatlalpan - Av. Acueducto,657
010C1730-CNOXCRUZAZL,Antiguo Camino a Xochimilco - Deportivo Cruz Azul,658
010C1730-CNOXOLMEDO,Antiguo Camino a Xochimilco - Museo Dolores Olmedo,659
010C1730-CNOXCHGPEI,Antiguo Camino a Xochimilco - Guadalupe Inclan Ramírez,660
010C1721-BSDVOXOCH,Base Deportivo Xochimilco,661
01025A00-FRANCDEPOX0,Francisco Goytia y Deportivo Xochimilco,662
010C1721-FCOGOYDVO,Francisco Goytia - Deportivo,662
01025A01-FRANCDEPOX1,Francisco Goytia y Deportivo Xochimilco,662
010C1721-DVNTEREDENC,Prol. División del Norte - Redención,663
010C1721-20NOVDVSNTE,20 de Noviembre - Prol. División del Norte,664
010C1721-20NOVGARGOL,20 de Noviembre - Gargolas,665
010C1721-20NOVRIOBLNC,20 de Noviembre - Mártires del Río Blanco,666
010C1721-20NOVELSAUZ,20 de Noviembre - El Sauz,667
010C1720-DVOXOCHIMILC,Base Deportivo Xochimilco,668
010C1720-16SEPHELIOTR,16 de Septiembre - Heliotropo,669
010C1720-16SEPGOYTIA,16 de Septiembre - Francisco Goytia,670
010C1720-20NOVAVMX,20 de Noviembre - Av. México,671
010C1711-16SEPINO,16 de Septiembre - Pino,672
01025C00-PINOHID,C. Pino y Hidalgo,672
010C1711-GPEICASTILLO,Guadalupe Inclan Ramírez - Pedro Ramírez del Castillo,673
01025D01-GPEMEXICO,Base en Av. Guadalupe I. Ramírez esquina con Av. México,674
010C1711-GPEIAVMX,Guadalupe Inclan Ramírez - Av. México,674
010C1710-PINOFCELADA,Pino - Fernando Celada,675
01025C01-GPEGLADIOLA1,Av. Guadalupe I. Ramírez y Gladiola,675
01025C00-GPEGLADIOLA0,Av. Guadalupe I. Ramírez y Gladiola,675
010C1711-GPEIGLADIOLA,Guadalupe Inclan Ramírez - Gladiola,675
